ID,Ingredient,Form,Dosage
28104377808,"porcineinfluenzavirusstraina/swine/bakum/1832/2000(h1n2),inactivatedporcineinfluenzavirusstraina/swine/bakum/idt1769/2003(h3n2),inactivatedporcineinfluenzavirusstraina/swine/haseluenne/idt2617/03(h1n1),inactivated",inject,
28105671215,"influenzavirusstraina/jena/vi5258/2009(panh1n1),inactivated",inject,16-64 he
28105350413,"alfa-1proteinaseinhibitor,human",powder,1000 mg
28106782513,"alfa-1proteinaseinhibitor,human",powder,4000 mg
28106782613,"alfa-1proteinaseinhibitor,human",powder,5000 mg
28104142507,epoetinzeta,inject,10.000 ie/ml
28104142407,epoetinzeta,inject,3.333 ie/ml
28104142607,epoetinzeta,inject,40.000 ie/ml
28106384520,selpercatinib,capsule,40 mg
28106384620,selpercatinib,capsule,80 mg
28103501303,glucosaminesulphatepotassiumchloride,tablet,400 mg
28105692215,sildenafilcitrate,tablet,20 mg
28103761004,sildenafilcitrate,tablet,20 mg
28104437308,sildenafilcitrate,inject,0.8 mg/ml
28104908311,sildenafilcitrate,powder,10 mg/ml
28104178107,atipamezolehydrochloride,inject,5 mg/ml
28105807416,teduglutide,powder,1.25 mg
28104848711,teduglutide,powder,5 mg
28105371314,"fluticasonefuroate,vilanteroltrifenatate",powder,184 mikrg + 22 mikrg
28105371214,"fluticasonefuroate,vilanteroltrifenatate",powder,92 mikrg + 22 mikrg
28105680715,bilastine,tablet,10 mg
28104481909,bilastine,tablet,20 mg
28103918106,lenalidomide,capsule,10 mg
28103918206,lenalidomide,capsule,15 mg
28105405914,lenalidomide,capsule,20 mg
28104846111,lenalidomide,capsule,2.5 mg
28103918306,lenalidomide,capsule,25 mg
28103918006,lenalidomide,capsule,5 mg
28104846211,lenalidomide,capsule,7.5 mg
28105559115,eltrombopagolamine,tablet,12.5 mg
28104456108,eltrombopagolamine,tablet,25 mg
28104456208,eltrombopagolamine,tablet,50 mg
28105158112,eltrombopagolamine,tablet,75 mg
28105559015,eltrombopagolamine,powder,25 mg
28105924817,penethamatehydroiodide,inject,400 mg/ml
28106271219,estradiolhemihydrate,tablet,10 mikrogram
28106379619,tulathromycin,inject,100 mg/ml
28103384002,atazanavirsulphate,capsule,100 mg
28103384102,atazanavirsulphate,capsule,150 mg
28103384202,atazanavirsulphate,capsule,200 mg
28104197407,atazanavirsulphate,capsule,300 mg
28105609615,atazanavirsulphate,powder,50 mg
28105337413,"cobicistat,darunavirethanolate",tablet,800 mg+150 mg
28106834522,rezafunginacetate,powder,200 mg
28103870505,"anti-dimmunoglobulin,human",inject,625 ie/ml
28105327613,meloxicam,granule,330 mg
28104736910,meloxicam,inject,20 mg/ml
28104417608,meloxicam,tablet,1 mg
28104417708,meloxicam,tablet,2.5 mg
28104835511,meloxicam,inject,5 mg/ml
28105025112,meloxicam,inject,5 mg/ml
28104528509,"bordetellabronchiseptica,wholecell(inactivated),pasteurellamultocidatoxin(pmtr),typed,recombinant",inject,
28103486103,"anti-dimmunoglobulin,human",inject,200 mikrogram
28103486203,"anti-dimmunoglobulin,human",inject,300 mikrogram
28106054617,"beclometasonedipropionate,formoterolfumaratedihydrate,glycopyrroniumbromide",spray,87 + 5 + 9 mikrogran
28104678710,humanfibrinogen,powder,1 g
28104528909,ribavirin,tablet,200 mg
28106727722,nan,capsule,150 mg
28106464020,"ethambutolhydrochloride,isoniazid,pyrazinamide,rifampicin",tablet,150+75+400+275 mg
28105025212,ketoprofen,inject,100 mg/ml
28103236801,"ethinylestradiol,levonorgestrel",tablet,0.15+0.03 mg
28104613809,"ethinylestradiol,levonorgestrel",tablet,150+30 mikrogram
28106662421,"budesonide,formoterolfumaratedihydrate,glycopyrroniumbromide",spray,5+7.2+160 mikrogram
28106232719,riluzole,tablet,50 mg
28101766795,riluzole,tablet,50 mg
28106200918,riluzole,tablet,50 mg
28105018211,riluzole,tablet,50 mg
28106591221,riluzole,tablet,50 mg
28104747210,riluzole,tablet,50 mg
28106331219,riluzole,tablet,50 mg
28100535568,rifampicin,capsule,150 mg
28100573870,rifampicin,capsule,300 mg
28105931117,rifampicin,capsule,300 mg
28103449602,"isoniazid,rifampicin",tablet,150+75 mg
28103454702,carprofen,inject,50 mg/ml
28103335502,carprofen,tablet,100 mg
28103335302,carprofen,tablet,20 mg
28103335402,carprofen,tablet,50 mg
28106849422,ranibizumab,inject,10 mg/ml
28103451402,"ethambutolhydrochloride,isoniazid,pyrazinamide,rifampicin",tablet,150+75+400+275 mg
28106186618,"ethambutolhydrochloride,isoniazid,pyrazinamide,rifampicin",tablet,150+75+400+275 mg
28106635821,"ethambutolhydrochloride,isoniazid,pyrazinamide,rifampicin",tablet,150+75+400+275 mg
28105229713,mometasonefuroatemonohydrate,spray,50 mikrogram/dosis
28106213418,upadacitinibhemihydrate,tablet,15 mg
28106520320,upadacitinibhemihydrate,tablet,30 mg
28106679021,upadacitinibhemihydrate,tablet,45 mg
28104525509,risedronatesodiumhemipentahydrate,tablet,30 mg
28104525609,risedronatesodiumhemipentahydrate,tablet,35 mg
28104525409,risedronatesodiumhemipentahydrate,tablet,5 mg
28104534909,risedronatesodiumhemipentahydrate,tablet,30 mg
28104535009,risedronatesodiumhemipentahydrate,tablet,35 mg
28104534809,risedronatesodiumhemipentahydrate,tablet,5 mg
28104240107,risedronatesodiumhemipentahydrate,tablet,30 mg
28104240207,risedronatesodiumhemipentahydrate,tablet,35 mg
28104240007,risedronatesodiumhemipentahydrate,tablet,5 mg
28101946697,"turkeysherpesvirusstrainfc126(live,weakened),chickenherpesvirusstraincvi-988(rispens),live",inject,
28101491092,"chickenherpesvirusstraincvi-988(rispens),live",inject,
28106969423,paroxetinehydrochlorideanhydrous,tablet,20 mg
28101003665,chlordiazepoxide,tablet,10 mg
28101003765,chlordiazepoxide,tablet,25 mg
28104267708,risedronatesodiumhemipentahydrate,tablet,35 mg
28104791210,risperidone,tablet,0.5 mg
28104791310,risperidone,tablet,1 mg
28104791410,risperidone,tablet,2 mg
28103962806,risperidone,tablet,0.5 mg
28103023098,risperidone,tablet,0.5 mg
28101497692,risperidone,tablet,1 mg
28101497792,risperidone,tablet,2 mg
28101497892,risperidone,tablet,3 mg
28101497992,risperidone,tablet,4 mg
28103309101,risperidone,powder,25 mg
28103309201,risperidone,powder,37.5 mg
28103309301,risperidone,powder,50 mg
28106160218,risperidone,powder,25 mg
28106160318,risperidone,powder,37.5 mg
28106160418,risperidone,powder,50 mg
28104039406,risperidone,tablet,0.5 mg
28104039506,risperidone,tablet,1 mg
28104039606,risperidone,tablet,2 mg
28104039706,risperidone,tablet,3 mg
28106238319,risperidone,powder,25 mg
28106238419,risperidone,powder,37.5 mg
28106238519,risperidone,powder,50 mg
28103940506,risperidone,tablet,0.5 mg
28103940606,risperidone,tablet,1 mg
28103940706,risperidone,tablet,2 mg
28103940806,risperidone,tablet,3 mg
28103940906,risperidone,tablet,4 mg
28103941106,risperidone,tablet,0.5 mg
28103941206,risperidone,tablet,1 mg
28103941306,risperidone,tablet,2 mg
28106488020,risperidone,tablet,2 mg
28103852205,risperidone,tablet,0.5 mg
28103852305,risperidone,tablet,1 mg
28103852405,risperidone,tablet,2 mg
28103852505,risperidone,tablet,3 mg
28103852605,risperidone,tablet,4 mg
28103852705,risperidone,tablet,6 mg
28103852805,risperidone,tablet,8 mg
28106643421,risperidone,tablet,1 mg
28106630521,risperidone,tablet,2 mg
28103739804,risperidone,tablet,1 mg
28104049506,risperidone,tablet,0.5 mg
28104049606,risperidone,tablet,1 mg
28104049706,risperidone,tablet,2 mg
28104049806,risperidone,tablet,3 mg
28104049906,risperidone,tablet,4 mg
28104102107,risperidone,tablet,1 mg
28104102207,risperidone,tablet,2 mg
28104102307,risperidone,tablet,3 mg
28104102407,risperidone,tablet,4 mg
28104524009,risperidone,powder,25 mg
28104719510,risperidone,powder,25 mg
28104901311,risperidone,powder,25 mg
28104524109,risperidone,powder,37.5 mg
28104719610,risperidone,powder,37.5 mg
28104902511,risperidone,powder,37.5 mg
28105915217,risperidone,powder,37.5 mg
28104524209,risperidone,powder,50 mg
28104719710,risperidone,powder,50 mg
28104901411,risperidone,powder,50 mg
28105915317,risperidone,powder,50 mg
28104609209,sitagliptinphosphatemonohydrate,tablet,100 mg
28104609009,sitagliptinphosphatemonohydrate,tablet,25 mg
28104609109,sitagliptinphosphatemonohydrate,tablet,50 mg
28104590009,"metforminhydrochloride,sitagliptinphosphatemonohydrate",tablet,1000+50 mg
28104589909,"metforminhydrochloride,sitagliptinphosphatemonohydrate",tablet,850+50 mg
28100187056,methylphenidatehydrochloride,tablet,10 mg
28104466208,methylphenidatehydrochloride,capsule,10 mg
28103435502,methylphenidatehydrochloride,capsule,20 mg
28103435602,methylphenidatehydrochloride,capsule,30 mg
28103435702,methylphenidatehydrochloride,capsule,40 mg
28105333513,methylphenidatehydrochloride,capsule,60 mg
28105812916,ritonavir,tablet,100 mg
28105889316,ritonavir,tablet,100 mg
28105857916,rivaroxaban,tablet,10 mg
28105858016,rivaroxaban,tablet,15 mg
28105858116,rivaroxaban,tablet,20 mg
28105857816,rivaroxaban,tablet,2.5 mg
28106167118,metamizolesodium,inject,500 mg/ml
28106267119,rivaroxaban,tablet,10 mg
28106267219,rivaroxaban,tablet,15 mg
28106267319,rivaroxaban,tablet,20 mg
28106267019,rivaroxaban,tablet,2.5 mg
28106314219,rivaroxaban,tablet,10 mg
28106314319,rivaroxaban,tablet,15 mg
28106314419,rivaroxaban,tablet,20 mg
28106314119,rivaroxaban,tablet,2.5 mg
28106718919,rivaroxaban,tablet,15 mg + 20 mg
28106299419,rivaroxaban,tablet,10 mg
28106299519,rivaroxaban,tablet,15 mg
28106299619,rivaroxaban,tablet,20 mg
28106299319,rivaroxaban,tablet,2.5 mg
28106709621,rivaroxaban,tablet,10 mg
28106709721,rivaroxaban,tablet,15 mg
28106709821,rivaroxaban,tablet,20 mg
28106709321,rivaroxaban,tablet,2.5 mg
28106709921,rivaroxaban,tablet,15+20 mg
28106910523,rivaroxaban,tablet,10 mg
28106910623,rivaroxaban,tablet,15 mg
28106910723,rivaroxaban,tablet,20 mg
28106910823,rivaroxaban,tablet,15+20 mg
28106665821,rivaroxaban,tablet,10 mg
28106665921,rivaroxaban,tablet,15 mg
28106666021,rivaroxaban,tablet,20 mg
28106665721,rivaroxaban,tablet,2.5 mg
28106703621,rivaroxaban,tablet,15+20 mg
28106242419,rivaroxaban,tablet,10 mg
28106242519,rivaroxaban,tablet,15 mg
28106242619,rivaroxaban,tablet,20 mg
28106242319,rivaroxaban,tablet,2.5 mg
28106548820,rivaroxaban,tablet,10 mg
28106548920,rivaroxaban,tablet,15 mg
28106549020,rivaroxaban,tablet,20 mg
28106548720,rivaroxaban,tablet,2.5 mg
28106549120,rivaroxaban,tablet,15+20 mg
28106267519,rivaroxaban,tablet,10 mg
28106267619,rivaroxaban,tablet,15 mg
28106267719,rivaroxaban,tablet,20 mg
28106267419,rivaroxaban,tablet,2.5 mg
28106561520,rivaroxaban,tablet,10 mg
28106561620,rivaroxaban,tablet,15 mg
28106561720,rivaroxaban,tablet,20 mg
28106561420,rivaroxaban,tablet,2.5 mg
28106693421,rivaroxaban,tablet,10 mg
28106693521,rivaroxaban,tablet,15 mg
28106693621,rivaroxaban,tablet,20 mg
28106693321,rivaroxaban,tablet,2.5 mg
28106590021,rivaroxaban,tablet,10 mg
28106590121,rivaroxaban,tablet,15 mg
28106590221,rivaroxaban,tablet,20 mg
28106589921,rivaroxaban,tablet,2.5 mg
28105858216,rivaroxaban,tablet,10 mg
28105858316,rivaroxaban,tablet,15 mg
28105858416,rivaroxaban,tablet,20 mg
28106338819,rivaroxaban,tablet,2.5 mg
28106609721,rivaroxaban,tablet,10 mg
28106609821,rivaroxaban,tablet,15 mg
28106609921,rivaroxaban,tablet,20 mg
28106609421,rivaroxaban,tablet,2.5 mg
28106656621,rivaroxaban,capsule,15 mg
28106656821,rivaroxaban,capsule,20 mg
28106610021,rivaroxaban,tablet,15+20 mg
28106656921,rivaroxaban,capsule,15+20 mg
28106267919,rivaroxaban,tablet,10 mg
28106268019,rivaroxaban,tablet,15 mg
28106268119,rivaroxaban,tablet,20 mg
28106267819,rivaroxaban,tablet,2.5 mg
28106250919,rivaroxaban,tablet,10 mg
28106251019,rivaroxaban,tablet,15 mg
28106251119,rivaroxaban,tablet,20 mg
28106250819,rivaroxaban,tablet,2.5 mg
28106509320,rivaroxaban,tablet,10 mg
28106509420,rivaroxaban,tablet,15 mg
28106509520,rivaroxaban,tablet,20 mg
28106509220,rivaroxaban,tablet,2.5 mg
28106718620,rivaroxaban,tablet,15 mg + 20 mg
28106992823,rivaroxaban,capsule,10 mg
28106992923,rivaroxaban,capsule,15 mg
28106993023,rivaroxaban,capsule,20 mg
28104532109,rivastigminehydrogentartrate,capsule,1.5 mg
28104532209,rivastigminehydrogentartrate,capsule,3 mg
28104532309,rivastigminehydrogentartrate,capsule,4.5 mg
28104532409,rivastigminehydrogentartrate,capsule,6 mg
28104709310,rivastigminehydrogentartrate,capsule,1.5 mg
28104709410,rivastigminehydrogentartrate,capsule,3 mg
28104709510,rivastigminehydrogentartrate,capsule,4.5 mg
28104709610,rivastigminehydrogentartrate,capsule,6 mg
28104532609,rivastigminehydrogentartrate,capsule,1.5 mg
28104532709,rivastigminehydrogentartrate,capsule,3 mg
28104532809,rivastigminehydrogentartrate,capsule,4.5 mg
28104532909,rivastigminehydrogentartrate,capsule,6 mg
28104533109,rivastigminehydrogentartrate,capsule,1.5 mg
28104533209,rivastigminehydrogentartrate,capsule,3 mg
28104533309,rivastigminehydrogentartrate,capsule,4.5 mg
28104533409,rivastigminehydrogentartrate,capsule,6 mg
28104347208,rivastigminehydrogentartrate,capsule,1.5 mg
28104347308,rivastigminehydrogentartrate,capsule,3 mg
28104347408,rivastigminehydrogentartrate,capsule,4.5 mg
28104347508,rivastigminehydrogentartrate,capsule,6 mg
28104342008,rivastigminehydrogentartrate,capsule,1.5 mg
28104342108,rivastigminehydrogentartrate,capsule,3 mg
28104342208,rivastigminehydrogentartrate,capsule,4.5 mg
28104342308,rivastigminehydrogentartrate,capsule,6 mg
28107003723,rivaroxaban,tablet,10 mg
28107003823,rivaroxaban,tablet,15 mg
28107003923,rivaroxaban,tablet,20 mg
28107003623,rivaroxaban,tablet,2.5 mg
28107004023,rivaroxaban,tablet,15+20 mg
28105835616,moxifloxacinhydrochloride,tablet,400 mg
28100645874,clonazepam,tablet,0.5 mg
28105340113,clonazepam,tablet,0.5 mg
28100645974,clonazepam,tablet,2 mg
28105844416,clonazepam,tablet,2 mg
28106516720,rivaroxaban,tablet,10 mg
28106516820,rivaroxaban,tablet,15 mg
28106516920,rivaroxaban,tablet,20 mg
28106516620,rivaroxaban,tablet,2.5 mg
28105366513,nonacogalfa,powder,1000 ie
28105366613,nonacogalfa,powder,2000 ie
28105366313,nonacogalfa,powder,250 ie
28105366713,nonacogalfa,powder,3000 ie
28105366413,nonacogalfa,powder,500 ie
28104707210,rizatriptanbenzoate,tablet,10 mg
28104707110,rizatriptanbenzoate,tablet,5 mg
28104671010,rizatriptanbenzoate,tablet,10 mg
28104670910,rizatriptanbenzoate,tablet,5 mg
28104642610,rizatriptanbenzoate,tablet,10 mg
28104642510,rizatriptanbenzoate,tablet,5 mg
28107125324,rizatriptanbenzoate,tablet,10 mg
28104675110,rizatriptanbenzoate,tablet,10 mg
28106348819,rizatriptanbenzoate,tablet,10 mg
28104292508,rizatriptanbenzoate,tablet,10 mg
28104657710,rizatriptanbenzoate,tablet,10 mg
28104657610,rizatriptanbenzoate,tablet,5 mg
28105923117,naldemidine,tablet,200  mikrogram
28105299112,tocilizumab,inject,162 mg
28106125917,tocilizumab,inject,162 mg
28105479914,metronidazole,gel,0.75%
28106001417,metronidazole,gel,0.75%
28101102782,glycopyrroniumbromide,inject,0.2 mg/ml
28101305987,"glycopyrroniumbromide,neostigminemethylsulfate",inject,0.5 + 2.5 mg/ml
28105988417,"glycopyrroniumbromide,neostigminemethylsulfate",inject,0.5 + 2.5 mg/ml
28106567921,"escherichiacolistraink85:987p(f6adhesins),inactivated,escherichiacolistraino101:k99(f5adhesins),inactivated,escherichiacolistraino147:k88ab(f4adhesins),inactivated,escherichiacolistraino101:k99:f41(f5,f41adhesins),inactivated,porcinerotavirusstrainosu6,inactivated",inject,
28106746622,rocuroniumbromide,inject,10 mg/ml
28104140607,rocuroniumbromide,inject,10 mg/ml
28104140507,rocuroniumbromide,inject,10 mg/ml
28106982623,robenacoxib,tablet,10 mg
28106982723,robenacoxib,tablet,20 mg
28106982823,robenacoxib,tablet,40 mg
28106982523,robenacoxib,tablet,5 mg
28106623221,tacrolimusmonohydrate,capsule,0.5 mg
28106623421,nan,capsule,1 mg
28106623521,tacrolimusmonohydrate,capsule,3 mg
28106623621,nan,capsule,5 mg
28105868716,umeclidiniumbromide,powder,55 mikrogram
28101495192,ketoprofen,inject,100 mg/ml
28106000817,romifidinehydrochloride,inject,10 mg/ml
28100566969,xylazine,inject,2%
28106569021,"casirivimab,imdevimab",inject,120 mg + 120 mg
28106703821,"casirivimab,imdevimab",inject,300 mg + 300 mg
28101310287,doxycycline(anhydrous),tablet,100 mg
28101310187,doxycycline(anhydrous),tablet,20 mg
28104797910,ropinirolehydrochloride,tablet,2 mg
28104798010,ropinirolehydrochloride,tablet,3 mg
28104798110,ropinirolehydrochloride,tablet,4 mg
28104798210,ropinirolehydrochloride,tablet,6 mg
28104798310,ropinirolehydrochloride,tablet,8 mg
28104584809,ropinirolehydrochloride,tablet,2 mg
28104584909,ropinirolehydrochloride,tablet,4 mg
28104585009,ropinirolehydrochloride,tablet,8 mg
28104043506,ropinirolehydrochloride,tablet,0.25 mg
28104043606,ropinirolehydrochloride,tablet,0.5 mg
28104043706,ropinirolehydrochloride,tablet,1 mg
28104043806,ropinirolehydrochloride,tablet,2 mg
28104043906,ropinirolehydrochloride,tablet,5 mg
28105098610,ropinirolehydrochloride,tablet,2 mg
28105098710,ropinirolehydrochloride,tablet,4 mg
28105098810,ropinirolehydrochloride,tablet,8 mg
28106568921,ropinirolehydrochloride,tablet,1 mg
28104818410,ropinirolehydrochloride,tablet,2 mg
28104818510,ropinirolehydrochloride,tablet,4 mg
28104818610,ropinirolehydrochloride,tablet,8 mg
28104553409,ropivacainehydrochloridemonohydrate,inject,2 mg/ml
28104553709,ropivacainehydrochloridemonohydrate,inject,10 mg/ml
28104553509,ropivacainehydrochloridemonohydrate,inject,5 mg/ml
28104553609,ropivacainehydrochloridemonohydrate,inject,7.5 mg/ml
28104501109,ropivacainehydrochloride(anhydrous),inject,10 mg/ml
28104500709,ropivacainehydrochloride(anhydrous),inject,2 mg/ml
28104500909,ropivacainehydrochloride(anhydrous),inject,5 mg/ml
28104501009,ropivacainehydrochloride(anhydrous),inject,7.5 mg/ml
28106341119,metronidazole,gel,7.5 mg/g
28105706815,rosuvastatincalcium,tablet,10 mg
28105706915,rosuvastatincalcium,tablet,15 mg
28105707015,rosuvastatincalcium,tablet,20 mg
28105707115,rosuvastatincalcium,tablet,30 mg
28105707215,rosuvastatincalcium,tablet,40 mg
28105706715,rosuvastatincalcium,tablet,5 mg
28105779516,rosuvastatincalcium,tablet,10 mg
28105779616,rosuvastatincalcium,tablet,20 mg
28105779716,rosuvastatincalcium,tablet,40 mg
28105779416,rosuvastatincalcium,tablet,5 mg
28105781516,rosuvastatincalcium,tablet,10 mg
28105781616,rosuvastatincalcium,tablet,20 mg
28105781716,rosuvastatincalcium,tablet,40 mg
28105781416,rosuvastatincalcium,tablet,5 mg
28105442014,rosuvastatincalcium,tablet,10 mg
28105442114,rosuvastatincalcium,tablet,20 mg
28105442214,rosuvastatincalcium,tablet,40 mg
